Drone ID,Start Time,End Time,Total Time (minutes),Total Distance (km),Number of Alerts,Cities Passed
21615,2024-06-01 09:11:00,2024-06-01 09:12:00,1.0,266.6992946459103,30,"['בית הלל', 'משגב עם', 'קריית שמונה', 'כפר יובל', 'תל חי', 'מעיין ברוך', 'מרכז אזורי מבואות חרמון', 'דישון', 'יפתח', 'מלכיה', 'מטולה', 'מנרה', 'כפר גלעדי', 'מרגליות', 'רמות נפתלי', 'מלכיה', 'יפתח', 'דישון', 'תל חי', 'קריית שמונה', 'משגב עם', 'מטולה', 'מעיין ברוך', 'מנרה', 'כפר יובל', 'כפר גלעדי', 'בית הלל', 'מרכז אזורי מבואות חרמון', 'מרגליות', 'רמות נפתלי']"
21617,2024-06-01 09:14:00,2024-06-01 09:14:00,0.0,97.70653958914667,15,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
21619,2024-06-01 09:23:00,2024-06-01 09:23:00,0.0,35.325693070945746,5,"['מלכיה', 'יפתח', 'רמות נפתלי', 'מרכז אזורי מבואות חרמון', 'דישון']"
21626,2024-06-01 15:33:00,2024-06-01 15:33:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21638,2024-06-02 08:08:00,2024-06-02 08:08:00,0.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
21642,2024-06-02 08:10:00,2024-06-02 08:11:00,1.0,39.6030714348519,10,"['גונן', 'כפר בלום', 'כפר סאלד', 'להבות הבשן', 'נאות מרדכי', 'עמיר', 'שדה נחמיה', 'שמיר', 'קלע', 'שעל']"
21644,2024-06-02 08:14:00,2024-06-02 08:14:00,0.0,34.26737879374557,10,"['שעל', 'קלע', 'להבות הבשן', 'גונן', 'שדה נחמיה', 'עמיר', 'כפר בלום', 'שמיר', 'כפר סאלד', 'נאות מרדכי']"
21646,2024-06-02 08:20:00,2024-06-02 08:20:00,0.0,39.6030714348519,10,"['גונן', 'כפר בלום', 'כפר סאלד', 'להבות הבשן', 'נאות מרדכי', 'עמיר', 'שדה נחמיה', 'שמיר', 'קלע', 'שעל']"
21648,2024-06-02 08:22:00,2024-06-02 08:22:00,0.0,4.331416052713737,2,"['קצרין', 'קדמת צבי']"
21650,2024-06-02 08:27:00,2024-06-02 08:27:00,0.0,4.331416052713737,2,"['קצרין', 'קדמת צבי']"
21664,2024-06-02 14:55:00,2024-06-02 14:56:00,1.0,41.6055985574215,15,"['בן עמי', 'גשר הזיו', 'נהריה', 'סער', 'עברון', 'שבי ציון', 'רגבה', 'לוחמי הגטאות', 'מזרעה', 'בן עמי', 'גשר הזיו', 'נהריה', 'סער', 'עברון', 'שבי ציון']"
21666,2024-06-02 14:58:00,2024-06-02 14:58:00,0.0,61.29426634626001,13,"['בוסתן הגליל', 'בית העמק', ""ג'דידה מכר"", 'כפר מסריק', 'נס עמים', 'נתיב השיירה', 'עין המפרץ', 'עכו', 'שומרת', ""שייח' דנון"", 'לוחמי הגטאות', 'מזרעה', 'רגבה']"
21670,2024-06-02 15:02:00,2024-06-02 15:02:00,0.0,19.108105983222682,6,"['שבי ציון', 'בן עמי', 'סער', 'נהריה', 'גשר הזיו', 'עברון']"
21686,2024-06-02 19:19:00,2024-06-02 19:19:00,0.0,16.38597030185512,6,"['בן עמי', 'גשר הזיו', 'נהריה', 'סער', 'עברון', 'שבי ציון']"
21690,2024-06-02 19:59:00,2024-06-02 19:59:00,0.0,51.41778846912537,12,"['בן עמי', 'גשר הזיו', 'נהריה', 'סער', 'עברון', 'אזור תעשייה אכזיב מילואות', 'בצת', 'לימן', 'מצובה', 'ראש הנקרה', 'שלומי', 'שבי ציון']"
21702,2024-06-03 13:48:00,2024-06-03 13:48:00,0.0,97.70653958914667,15,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
21704,2024-06-03 13:54:00,2024-06-03 13:54:00,0.0,29.815035736853183,8,"['נאות מרדכי', 'עמיר', 'כפר סאלד', 'שדה נחמיה', 'גונן', 'להבות הבשן', 'כפר בלום', 'שמיר']"
21708,2024-06-03 14:29:00,2024-06-03 14:30:00,1.0,55.05156537412217,8,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי', 'אביבים', 'ברעם', 'יראון']"
21710,2024-06-03 14:31:00,2024-06-03 14:31:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
21716,2024-06-03 19:49:00,2024-06-03 19:49:00,0.0,1.2839590658786357,2,"['חספין', 'רמת מגשימים']"
21718,2024-06-03 19:55:00,2024-06-03 19:55:00,0.0,205.47325104118758,14,"['אבני איתן', 'אלי עד', 'אפיק', 'בני יהודה וגבעת יואב', 'גשור', 'חספין', 'כפר חרוב', 'מבוא חמה', 'מיצר', 'נאות גולן', 'נוב', 'נטור', 'רמת מגשימים', 'אזור תעשייה בני יהודה']"
21720,2024-06-03 19:58:00,2024-06-03 19:58:00,0.0,0.0,1,['חמת גדר']
21726,2024-06-04 09:05:00,2024-06-04 09:05:00,0.0,19.935367932820327,6,"['קיבוץ דן', ""ע'ג'ר"", 'דפנה', 'הגושרים', 'שניר', 'שאר ישוב']"
21728,2024-06-04 09:07:00,2024-06-04 09:07:00,0.0,8.807849317630877,4,"['קיבוץ דן', 'דפנה', 'שניר', 'שאר ישוב']"
21732,2024-06-04 09:08:00,2024-06-04 09:09:00,1.0,80.83284795385538,18,"['נאות מרדכי', 'עמיר', 'כפר סאלד', 'שדה נחמיה', 'גונן', 'להבות הבשן', 'כפר בלום', 'שמיר', 'קריית שמונה', 'תל חי', 'מנרה', 'בית הלל', 'מטולה', 'מרגליות', 'מעיין ברוך', 'כפר גלעדי', 'משגב עם', 'כפר יובל']"
21736,2024-06-04 09:14:00,2024-06-04 09:14:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
21738,2024-06-04 11:58:00,2024-06-04 11:58:00,0.0,22.722571381323018,7,"['ערב אל עראמשה', 'יערה', 'חניתה', 'גורנות הגליל', 'אילון', 'גורן', 'אדמית']"
21752,2024-06-05 09:26:00,2024-06-05 09:26:00,0.0,97.70653958914667,15,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
21754,2024-06-05 10:51:00,2024-06-05 10:51:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21760,2024-06-05 10:55:00,2024-06-05 10:55:00,0.0,37.15763550793787,10,"['מטולה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'בית הלל', 'מנרה', 'תל חי', 'קריית שמונה', 'כפר גלעדי', 'כפר יובל']"
21778,2024-06-06 19:34:00,2024-06-06 19:34:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21782,2024-06-06 20:07:00,2024-06-06 20:07:00,0.0,82.86395264546101,13,"['מעלות תרשיחא', 'יערה', 'חוסן', 'גורנות הגליל', 'אילון', 'אדמית', 'ערב אל עראמשה', 'כפר ורדים', 'חניתה', 'מעונה', 'הילה', 'גורן', 'מעיליא']"
21790,2024-06-07 12:59:00,2024-06-07 12:59:00,0.0,76.05110284031961,16,"['מטולה', 'מעיין ברוך', 'דפנה', 'תל חי', 'שניר', 'קיבוץ דן', 'שאר ישוב', ""ע'ג'ר"", 'מרגליות', 'משגב עם', 'בית הלל', 'מנרה', 'קריית שמונה', 'הגושרים', 'כפר גלעדי', 'כפר יובל']"
21792,2024-06-07 13:35:00,2024-06-07 13:35:00,0.0,10.85496201923985,5,"[""נווה אטי''ב"", 'עין קנייא', 'נמרוד', 'מסעדה', ""מג'דל שמס""]"
21796,2024-06-07 13:39:00,2024-06-07 13:39:00,0.0,17.04749645281396,5,"['קלע', 'שעל', 'אודם', 'אל רום', 'בוקעתא']"
21800,2024-06-07 20:10:00,2024-06-07 20:10:00,0.0,3.4799280046347647,3,"['עבדון', 'מנות', 'נווה זיו']"
21802,2024-06-07 20:13:00,2024-06-07 20:13:00,0.0,15.872478452463547,4,"['יחיעם', 'עין יעקב', 'כברי', 'געתון']"
21811,2024-06-08 05:33:00,2024-06-08 05:33:00,0.0,12.139596819219076,5,"[""מג'דל שמס"", 'מסעדה', ""נווה אטי''ב"", 'נמרוד', 'עין קנייא']"
21821,2024-06-08 11:38:00,2024-06-08 11:38:00,0.0,7.657037385058114,3,"['אביבים', 'ברעם', 'יראון']"
21862,2024-06-09 12:15:00,2024-06-09 12:19:00,4.0,50.7049758267202,13,"[""נווה אטי''ב"", 'עין קנייא', ""מג'דל שמס"", 'מסעדה', 'נמרוד', 'בוקעתא', 'אודם', 'אל רום', 'קלע', 'שעל', 'אודם', 'אל רום', 'בוקעתא']"
21864,2024-06-09 12:56:00,2024-06-09 12:56:00,0.0,9.731596122448785,5,"['אזור תעשייה רמת דלתון', 'עלמה', 'ריחאנייה', 'כרם בן זמרה', 'דלתון']"
21866,2024-06-09 12:58:00,2024-06-09 12:58:00,0.0,16.740506043369262,6,"['דלתון', 'ריחאנייה', 'אזור תעשייה רמת דלתון', 'כרם בן זמרה', 'עלמה', 'קדיתא']"
21868,2024-06-09 13:24:00,2024-06-09 13:24:00,0.0,25.765084695758357,5,"['מרכז אזורי מבואות חרמון', 'מלכיה', 'רמות נפתלי', 'יפתח', 'דישון']"
21890,2024-06-09 22:51:00,2024-06-09 22:51:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21900,2024-06-10 12:38:00,2024-06-10 12:39:00,1.0,31.345255122122403,8,"['עבדון', 'מנות', 'נווה זיו', 'געתון', 'יחיעם', 'כברי', 'עין יעקב', ""שייח' דנון""]"
21902,2024-06-10 12:43:00,2024-06-10 12:43:00,0.0,0.0,1,['נהריה']
21904,2024-06-10 13:15:00,2024-06-10 13:15:00,0.0,49.99044584635784,10,"['בית הלל', 'מרגליות', 'כפר גלעדי', 'מנרה', 'מטולה', 'מעיין ברוך', 'תל חי', 'כפר יובל', 'קריית שמונה', 'משגב עם']"
21906,2024-06-10 13:20:00,2024-06-10 13:20:00,0.0,29.815035736853183,8,"['נאות מרדכי', 'עמיר', 'כפר סאלד', 'שדה נחמיה', 'גונן', 'להבות הבשן', 'כפר בלום', 'שמיר']"
21910,2024-06-10 14:25:00,2024-06-10 14:25:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21912,2024-06-10 14:30:00,2024-06-10 14:30:00,0.0,0.0,1,['שעל']
21914,2024-06-10 15:12:00,2024-06-10 15:12:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21916,2024-06-10 15:26:00,2024-06-10 15:26:00,0.0,0.0,1,['שעל']
21918,2024-06-10 15:29:00,2024-06-10 15:29:00,0.0,10.85496201923985,5,"[""נווה אטי''ב"", 'עין קנייא', 'נמרוד', 'מסעדה', ""מג'דל שמס""]"
21920,2024-06-10 15:31:00,2024-06-10 15:31:00,0.0,19.326022605115373,5,"['אודם', 'אל רום', 'בוקעתא', 'קלע', 'שעל']"
21924,2024-06-10 15:34:00,2024-06-10 15:34:00,0.0,26.860382909444986,5,"['מרום גולן', 'עין זיוון', 'אורטל', 'שעל', 'אלוני הבשן']"
21940,2024-06-10 19:41:00,2024-06-10 19:41:00,0.0,3.1354508121768716,2,"['שעל', 'קלע']"
21942,2024-06-10 19:43:00,2024-06-10 19:43:00,0.0,18.611706407276074,4,"['עין זיוון', 'מרום גולן', 'אורטל', 'אלוני הבשן']"
21946,2024-06-10 21:50:00,2024-06-10 21:50:00,0.0,3.1354508121768716,2,"['קלע', 'שעל']"
21978,2024-06-11 13:54:00,2024-06-11 13:54:00,0.0,20.00198172499835,7,"['אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה']"
22103,2024-06-12 11:50:00,2024-06-12 11:50:00,0.0,27.845666885291607,5,"['בית ספר שדה מירון', 'חורפיש', 'פקיעין', 'צבעון', 'צוריאל']"
22111,2024-06-12 11:52:00,2024-06-12 11:53:00,1.0,23.696716249697637,8,"['יראון', 'ברעם', 'אביבים', 'אזור תעשייה רמת דלתון', 'דלתון', 'כרם בן זמרה', 'עלמה', 'ריחאנייה']"
22113,2024-06-12 12:00:00,2024-06-12 12:00:00,0.0,0.0,1,['ביריה']
22117,2024-06-12 12:18:00,2024-06-12 12:18:00,0.0,20.00198172499835,7,"['אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה']"
22121,2024-06-12 12:20:00,2024-06-12 12:20:00,0.0,4.033112041011032,3,"['מנות', 'נווה זיו', 'עבדון']"
22136,2024-06-12 20:47:00,2024-06-12 20:48:00,1.0,87.86201452858833,18,"['בית הלל', 'תל חי', 'משגב עם', 'מרגליות', 'מעיין ברוך', 'קריית שמונה', 'מטולה', 'כפר יובל', 'כפר גלעדי', 'מנרה', 'שדה נחמיה', 'גונן', 'כפר בלום', 'כפר סאלד', 'להבות הבשן', 'נאות מרדכי', 'עמיר', 'שמיר']"
22146,2024-06-13 07:57:00,2024-06-13 07:57:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
22152,2024-06-13 09:28:00,2024-06-13 09:30:00,2.0,173.14755716821804,29,"['בית הלל', 'שניר', 'קיבוץ דן', ""ע'ג'ר"", 'הגושרים', 'דפנה', 'תל חי', 'קריית שמונה', 'שאר ישוב', 'מרגליות', 'מעיין ברוך', 'מנרה', 'מטולה', 'כפר יובל', 'כפר גלעדי', 'משגב עם', 'שמיר', 'שדה נחמיה', 'עמיר', 'נאות מרדכי', 'כפר סאלד', 'כפר בלום', 'גונן', 'להבות הבשן', 'מרכז אזורי מבואות חרמון', 'דישון', 'יפתח', 'מלכיה', 'רמות נפתלי']"
22154,2024-06-13 10:23:00,2024-06-13 10:23:00,0.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
22158,2024-06-13 13:04:00,2024-06-13 13:04:00,0.0,38.249424264528365,10,"['משגב עם', 'כפר גלעדי', 'מטולה', 'קריית שמונה', 'מעיין ברוך', 'כפר יובל', 'מרגליות', 'מנרה', 'בית הלל', 'תל חי']"
22160,2024-06-13 13:19:00,2024-06-13 13:19:00,0.0,7.657037385058114,3,"['אביבים', 'ברעם', 'יראון']"
22162,2024-06-13 13:31:00,2024-06-13 13:31:00,0.0,1.6336369793024257,2,"['ביריה', 'צפת']"
22192,2024-06-13 14:06:00,2024-06-13 14:09:00,3.0,124.48623232491346,14,"['ביריה', 'צפת', 'אביבים', 'יראון', 'ברעם', 'קדמת צבי', 'קצרין', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי', 'ביריה', 'צפת']"
22216,2024-06-13 14:11:00,2024-06-13 14:17:00,6.0,263.31203808918036,36,"['איילת השחר', 'גדות', 'חולתה', 'יסוד המעלה', 'משמר הירדן', 'עמוקה', 'שדה אליעזר', 'נמרוד', ""מג'דל שמס"", 'עין קנייא', 'מסעדה', ""נווה אטי''ב"", 'ביריה', 'צפת', 'קדמת צבי', 'קצרין', 'קלע', 'שעל', 'קלע', 'שעל', ""ע'ג'ר"", 'קיבוץ דן', 'דפנה', 'שאר ישוב', 'שניר', 'הגושרים', 'גונן', 'כפר בלום', 'כפר סאלד', 'להבות הבשן', 'נאות מרדכי', 'עמיר', 'שדה נחמיה', 'שמיר', 'קצרין', 'קדמת צבי']"
22234,2024-06-13 14:19:00,2024-06-13 14:25:00,6.0,203.816923874265,31,"['ביריה', 'צפת', 'אזור תעשייה רמת דלתון', 'דלתון', 'כרם בן זמרה', 'עלמה', 'ריחאנייה', 'ריחאנייה', 'עלמה', 'מלכיה', 'דישון', 'יראון', 'אביבים', 'כרם בן זמרה', 'שניר', 'קצרין', 'קדמת צבי', 'שאר ישוב', 'הגושרים', ""ע'ג'ר"", 'דפנה', 'קיבוץ דן', 'איילת השחר', 'גדות', 'חולתה', 'יסוד המעלה', 'משמר הירדן', 'עמוקה', 'שדה אליעזר', 'ביריה', 'צפת']"
22238,2024-06-13 14:28:00,2024-06-13 14:28:00,0.0,23.060596774152827,4,"['קדמת צבי', 'קצרין', 'קלע', 'שעל']"
22240,2024-06-13 14:30:00,2024-06-13 14:30:00,0.0,19.364963368585528,6,"['דפנה', ""ע'ג'ר"", 'שאר ישוב', 'שניר', 'קיבוץ דן', 'הגושרים']"
22244,2024-06-13 14:55:00,2024-06-13 14:56:00,1.0,18.046209156083176,7,"['אזור תעשייה רמת דלתון', 'דלתון', 'עלמה', 'ריחאנייה', 'כרם בן זמרה', 'ביריה', 'צפת']"
22246,2024-06-13 14:58:00,2024-06-13 14:58:00,0.0,18.79744486828892,8,"['אור הגנוז', 'קדיתא', 'בר יוחאי', 'דלתון', 'אזור תעשייה רמת דלתון', 'עלמה', 'כרם בן זמרה', 'ריחאנייה']"
22249,2024-06-13 16:34:00,2024-06-13 16:34:00,0.0,126.419060182198,13,"['מלכיה', 'יפתח', 'רמות נפתלי', 'שדה נחמיה', 'נאות מרדכי', 'דישון', 'שמיר', 'מרכז אזורי מבואות חרמון', 'כפר בלום', 'כפר סאלד', 'להבות הבשן', 'עמיר', 'גונן']"
22252,2024-06-13 16:36:00,2024-06-13 16:36:00,0.0,28.98543342138868,7,"['איילת השחר', 'גדות', 'חולתה', 'יסוד המעלה', 'משמר הירדן', 'עמוקה', 'שדה אליעזר']"
22254,2024-06-13 16:52:00,2024-06-13 16:52:00,0.0,9.51639528037083,5,"['מסעדה', 'נמרוד', 'עין קנייא', ""נווה אטי''ב"", ""מג'דל שמס""]"
22258,2024-06-13 16:54:00,2024-06-13 16:55:00,1.0,17.04749645281396,5,"['קלע', 'שעל', 'אודם', 'אל רום', 'בוקעתא']"
22260,2024-06-13 16:56:00,2024-06-13 16:56:00,0.0,4.331416052713737,2,"['קדמת צבי', 'קצרין']"
22276,2024-06-13 20:01:00,2024-06-13 20:01:00,0.0,31.636436265468415,10,"['אבירים', 'אלקוש', 'נטועה', 'פסוטה', 'הילה', 'חוסן', 'כפר ורדים', 'מעונה', 'מעיליא', 'מעלות תרשיחא']"
22330,2024-06-15 12:56:00,2024-06-15 12:56:00,0.0,23.564645730218217,7,"['גורן', 'אדמית', 'גורנות הגליל', 'אילון', 'יערה', 'ערב אל עראמשה', 'חניתה']"
22338,2024-06-15 00:27:00,2024-06-15 00:27:00,0.0,38.20229310043923,8,"['אביבים', 'דישון', 'דלתון', 'יראון', 'כרם בן זמרה', 'מלכיה', 'עלמה', 'ריחאנייה']"
22352,2024-06-18 12:18:00,2024-06-18 12:18:00,0.0,20.00198172499835,7,"['אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה']"
22362,2024-06-18 15:10:00,2024-06-18 15:12:00,2.0,60.31357784436227,16,"['אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה', 'לימן', 'מצובה', 'אזור תעשייה אכזיב מילואות', 'שלומי', 'בצת', 'ראש הנקרה', 'מנות', 'נווה זיו', 'עבדון']"
22374,2024-06-18 19:14:00,2024-06-18 19:14:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
22384,2024-06-19 06:10:00,2024-06-19 06:10:00,0.0,3.0627763398830004,3,"['חולית', 'סופה', 'ניר יצחק']"
22386,2024-06-19 07:34:00,2024-06-19 07:34:00,0.0,46.593457669253844,10,"['מרגליות', 'תל חי', 'כפר גלעדי', 'מעיין ברוך', 'בית הלל', 'משגב עם', 'כפר יובל', 'קריית שמונה', 'מטולה', 'מנרה']"
22388,2024-06-19 07:58:00,2024-06-19 07:58:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
22439,2024-06-21 09:00:00,2024-06-21 09:00:00,0.0,0.0,1,['עין השלושה']
22441,2024-06-21 13:43:00,2024-06-21 13:43:00,0.0,21.896702903755592,7,"['אדמית', 'יערה', 'אילון', 'גורנות הגליל', 'גורן', 'חניתה', 'ערב אל עראמשה']"
22445,2024-06-21 14:15:00,2024-06-21 14:15:00,0.0,3.1354508121768716,2,"['קלע', 'שעל']"
22447,2024-06-21 14:21:00,2024-06-21 14:21:00,0.0,3.1354508121768716,2,"['קלע', 'שעל']"
22453,2024-06-23 06:47:00,2024-06-23 06:47:00,0.0,16.900182168977153,6,"['דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
22465,2024-06-23 12:05:00,2024-06-23 12:05:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
22467,2024-06-23 12:08:00,2024-06-23 12:08:00,0.0,6.848871007339049,3,"['יראון', 'אביבים', 'ברעם']"
22473,2024-06-23 12:12:00,2024-06-23 12:12:00,0.0,39.83710466194641,7,"['איילת השחר', 'גדות', 'שדה אליעזר', 'משמר הירדן', 'חולתה', 'עמוקה', 'יסוד המעלה']"
22495,2024-06-24 18:17:00,2024-06-24 18:17:00,0.0,0.0,1,['קלע']
22509,2024-06-25 14:12:00,2024-06-25 14:12:00,0.0,1.9511496667229162,3,"['מלכיה', 'דישון', 'דישון']"
22519,2024-06-25 14:19:00,2024-06-25 14:20:00,1.0,43.418450966701094,9,"['דישון', 'מלכיה', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי', 'רמות נפתלי', 'רמות נפתלי']"
22525,2024-06-26 02:21:00,2024-06-26 02:21:00,0.0,0.0,1,['אילת']
22543,2024-06-27 15:10:00,2024-06-27 15:11:00,1.0,18.649814059272234,7,"['ראש הנקרה', 'אזור תעשייה אכזיב מילואות', 'בצת', 'לימן', 'מצובה', 'ראש הנקרה', 'שלומי']"
22577,2024-06-28 17:52:00,2024-06-28 17:52:00,0.0,1.9511496667229162,2,"['מלכיה', 'דישון']"
22590,2024-06-28 19:36:00,2024-06-28 19:36:00,0.0,19.407124566107413,8,"['אזור תעשייה אכזיב מילואות', 'לימן', 'גשר הזיו', 'נהריה', 'סער', 'עברון', 'בן עמי', 'מזרעה']"
22663,2024-06-28 19:42:00,2024-06-28 19:49:00,7.0,133.04941162502485,38,"['חניתה', 'חניתה', 'שלומי', 'געתון', 'שלומי', 'בצת', 'שלומי', 'שלומי', 'מצובה', 'מצובה', 'בצת', 'בצת', 'שלומי', 'עבדון', 'מצובה', 'שלומי', 'עבדון', 'כברי', 'שלומי', 'נווה זיו', 'עבדון', 'נווה זיו', 'בצת', 'מצובה', 'שלומי', 'נווה זיו', 'עין יעקב', 'כברי', 'געתון', 'יחיעם', 'נווה זיו', 'כברי', 'כליל', ""שייח' דנון"", 'עמקה', 'אשרת', 'אבו סנאן', 'נווה זיו']"
22687,2024-06-30 16:07:00,2024-06-30 16:09:00,2.0,20.265096123570697,3,"['שאר ישוב', 'עין קנייא', 'מרום גולן']"
22691,2024-06-30 17:00:00,2024-06-30 17:00:00,0.0,0.0,1,['מטולה']
22723,2024-07-02 13:31:00,2024-07-02 13:31:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
22799,2024-07-04 10:25:00,2024-07-04 10:25:00,0.0,0.0,1,['איילת השחר']
22824,2024-07-04 10:27:00,2024-07-04 10:31:00,4.0,167.24139790028366,19,"['אביבים', 'ברעם', 'דישון', 'יפתח', 'יראון', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי', 'מלכיה', 'דישון', 'יפתח', 'רמות נפתלי', 'איילת השחר', 'מצובה', 'שלומי', 'בצת', 'מרכז אזורי מבואות חרמון', 'כרם בן זמרה', 'ריחאנייה']"
22826,2024-07-04 10:32:00,2024-07-04 10:32:00,0.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
22836,2024-07-04 10:36:00,2024-07-04 10:37:00,1.0,80.63561066131435,7,"['אילניה', ""נווה אטי''ב"", 'עין קנייא', 'נמרוד', ""מג'דל שמס"", 'מסעדה', ""נווה אטי''ב""]"
22838,2024-07-04 10:39:00,2024-07-04 10:39:00,0.0,38.422477109001875,11,"['דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר', ""מג'דל שמס"", 'מסעדה', ""נווה אטי''ב"", 'נמרוד', 'עין קנייא']"
22842,2024-07-04 10:40:00,2024-07-04 10:41:00,1.0,40.773269698348805,11,"['קיבוץ דן', 'שאר ישוב', 'שניר', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר', 'קלע', 'שעל']"
22858,2024-07-04 10:42:00,2024-07-04 10:46:00,4.0,78.9536776628633,19,"['גונן', 'כפר בלום', 'כפר סאלד', 'להבות הבשן', 'נאות מרדכי', 'עמיר', 'שדה נחמיה', 'שמיר', 'הגושרים', 'שניר', 'קיבוץ דן', 'דפנה', 'שאר ישוב', 'שמיר', 'כפר סאלד', 'קלע', 'שעל', 'להבות הבשן', 'גונן']"
22866,2024-07-04 10:52:00,2024-07-04 10:53:00,1.0,4.331416052713737,4,"['קדמת צבי', 'קדמת צבי', 'קדמת צבי', 'קצרין']"
